1.110516063691994532e+03,0.000000000000000000e+00,9.560036883813438635e+02
0.000000000000000000e+00,1.119431526830967186e+03,4.795592441694046784e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
